Report Title: student wireless,,,,,,,,,,
Generated: Jun-01-2022, 11:28:12 EDT,,,,,,,,,
Report By:SSID,,,,,,,,,,
SSID: PASD-Student,,,,,,,,,,
Connection Protocol: All Wireless (802.11),,,,,,,,,,
Reporting Period:Last 4 Weeks,,,,,,,,,,
 ,,,,,,,,,,
Unique Clients,,,,,,,,,,
Last Association Time,User,MAC Address,Vendor,IP Address,AP Name,802.11 State,SSID,Profile,Protocol,AP Map Location
Tue May 31 15:25:56 EDT 2022,host/30-A32-1H67MJ2.pasdphantoms.net,54:13:79:be:fc:7b,Hon Hai Precision In,10.191.24.92,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 10:45:27 EDT 2022,host/30-A33-3G67MJ2.pasdphantoms.net,54:13:79:ae:ee:77,Hon Hai Precision In,10.191.24.124,PAELCMES-257.994C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:00:33 EDT 2022,host/30-A34-BRR1MJ2.pasdphantoms.net,54:13:79:ae:e8:bb,Hon Hai Precision In,10.191.16.79,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 12:19:52 EDT 2022,host/30-A37-8667MJ2.pasdphantoms.net,54:13:79:ae:eb:b1,Hon Hai Precision In,10.141.24.77,BARK-317.DBAA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-A41-3QR1MJ2.pasdphantoms.net,54:13:79:ae:e8:45,Hon Hai Precision In,10.141.16.98,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 14:35:42 EDT 2022,host/30-A42-BJ67MJ2.pasdphantoms.net,54:13:79:ae:b8:53,Hon Hai Precision In,10.191.16.204,PAELCMES-250.E814,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 14:25:39 EDT 2022,host/30-A44-3HR3CL2.pasdphantoms.net,fc:01:7c:ac:71:bd,Hon Hai Precision In,10.131.16.84,SES-202.FEBE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 17:11:18 EDT 2022,host/30-A45-FT10DL2.pasdphantoms.net,90:32:4b:70:55:21,Hon Hai Precision In,10.131.16.115,SES-222.03C6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 12:40:00 EDT 2022,host/30-A46-3T67MJ2.pasdphantoms.net,54:13:79:ae:d1:a9,Hon Hai Precision In,10.141.24.109,BARK-301.DCA6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 11:00:34 EDT 2022,host/30-A47-3LGT9L2.pasdphantoms.net,fc:01:7c:2a:40:01,Hon Hai Precision In,10.191.24.226,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:49:40 EDT 2022,host/30-A49-4BH2103.pasdphantoms.net,a8:7e:ea:f4:2f:31,Unknown,10.141.16.59,BARK-312.0BFE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:59:44 EDT 2022,host/30-B01-4L9BXD3.pasdphantoms.net,4c:79:6e:0e:13:f2,Unknown,10.191.16.229,PAELCMES-256.447C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:05:36 EDT 2022,host/30-B03-8TL4XD3.pasdphantoms.net,a4:42:3b:d7:04:4c,Unknown,10.191.17.141,PAELCMES-151.38D4,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 1st Floor
Wed Jun 01 11:20:41 EDT 2022,host/30-B04-7D10XD3.pasdphantoms.net,4c:79:6e:0d:82:39,Unknown,10.191.25.25,PAELCMES-256.447C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:20:42 EDT 2022,host/30-B05-2PFCXD3.pasdphantoms.net,a4:42:3b:d7:0b:f9,Unknown,10.191.25.19,PAELCMES-256.447C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:05:35 EDT 2022,host/30-B07-1FPBXD3.pasdphantoms.net,4c:79:6e:0f:0e:47,Unknown,10.191.25.145,PAELCMES-151.38D4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 1st Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-B08-G495XD3.pasdphantoms.net,4c:79:6e:0e:05:10,Unknown,10.191.16.202,PAELCMES-256.447C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 14:00:28 EDT 2022,host/30-B09-BX4BXD3.pasdphantoms.net,4c:79:6e:0e:d3:14,Unknown,10.191.24.233,PAELCMES-257.994C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:10:37 EDT 2022,host/30-B11-9YW4ZD3.pasdphantoms.net,a4:42:3b:d9:14:ee,Unknown,10.191.16.181,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 10:50:29 EDT 2022,host/30-B12-6S10DL2.pasdphantoms.net,90:32:4b:6f:e1:7f,Hon Hai Precision In,10.191.24.123,PAELCMES-257.994C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 13:35:18 EDT 2022,host/30-B29-3867MJ2.pasdphantoms.net,54:13:79:bf:1a:11,Hon Hai Precision In,10.131.16.90,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 09:24:54 EDT 2022,host/30-B32-6G67MJ2.pasdphantoms.net,54:13:79:ae:b8:4f,Hon Hai Precision In,10.191.16.71,PAELCMES-252.9884,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 16:01:03 EDT 2022,host/30-B33-4T67MJ2.pasdphantoms.net,54:13:79:ae:df:0d,Hon Hai Precision In,10.111.25.95,PAHS-PRESSBOX.0DB8,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),
Wed Jun 01 08:59:44 EDT 2022,host/30-B34-DSR1MJ2.pasdphantoms.net,54:13:79:ae:8e:25,Hon Hai Precision In,10.141.16.72,BARK-312.0BFE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Fri May 27 12:03:51 EDT 2022,host/30-B36-7D67MJ2.pasdphantoms.net,54:13:79:be:fc:79,Hon Hai Precision In,10.141.16.149,BARK-317.DBAA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 09:34:59 EDT 2022,host/30-B37-79R3CL2.pasdphantoms.net,fc:01:7c:ac:5b:3d,Hon Hai Precision In,10.191.16.111,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Fri May 27 12:13:54 EDT 2022,host/30-B39-4P30DL2.pasdphantoms.net,90:32:4b:6f:ce:9d,Hon Hai Precision In,10.191.24.194,PAELCMES-216.E4C0,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 2nd FLoor
Wed Jun 01 09:24:54 EDT 2022,host/30-B40-1N67MJ2.pasdphantoms.net,54:13:79:ae:a2:57,Hon Hai Precision In,10.141.24.66,BARK-301.DCA6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 09:24:54 EDT 2022,host/30-B42-7N67MJ2.pasdphantoms.net,54:13:79:ae:b8:5d,Hon Hai Precision In,10.131.24.64,SES-225.0ACE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Fri May 27 08:58:11 EDT 2022,host/30-B44-6M30DL2.pasdphantoms.net,90:32:4b:6f:b2:95,Hon Hai Precision In,10.131.24.169,SES-201.23D2,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:59:44 EDT 2022,host/30-B48-FM30DL2.pasdphantoms.net,90:32:4b:6f:b6:81,Hon Hai Precision In,10.131.16.77,SES-224.98D0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 14:35:42 EDT 2022,host/30-C01-6N8VBH2.pasdphantoms.net,a0:af:bd:dd:8c:68,Intel Corporate,10.191.16.221,PAELCMES-250.E814,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:25:44 EDT 2022,host/30-C02-6N4VBH2.pasdphantoms.net,a0:af:bd:f1:25:84,Intel Corporate,10.131.16.155,SES-223.e67c,Associated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-C03-1K09353.pasdphantoms.net,8c:c6:81:f3:8b:17,Unknown,10.141.24.72,BARK-312.0BFE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 13:20:14 EDT 2022,host/30-C04-DJSV8H2.pasdphantoms.net,b4:d5:bd:34:e2:66,Intel Corporate,10.131.24.118,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:21:33 EDT 2022,host/30-C05-7DXGBH2.pasdphantoms.net,b4:d5:bd:34:e8:6a,Intel Corporate,10.131.16.66,SES-225.0ACE,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/30-C06-3JX75Q2.pasdphantoms.net,5c:5f:67:70:4b:71,Intel Corporate,10.191.24.120,PAELCMES-257.994C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 15:40:59 EDT 2022,host/30-C07-6JLX1J3.pasdphantoms.net,ec:63:d7:a4:99:17,Unknown,10.131.16.166,SES-223.e67c,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:21:32 EDT 2022,host/30-C08-1Z02XD3.pasdphantoms.net,4c:79:6e:0d:b5:4c,Unknown,10.191.25.49,PAELCMES-257.994C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 17:01:16 EDT 2022,host/30-C09-FB94XD3.pasdphantoms.net,4c:79:6e:0d:c9:dd,Unknown,10.191.24.197,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:20:42 EDT 2022,host/30-C10-63X4ZD3.pasdphantoms.net,a4:42:3b:d7:6b:3f,Unknown,10.131.24.101,SES-223.e67c,Associated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:26:34 EDT 2022,host/30-C11-GBT5ZD3.pasdphantoms.net,a4:42:3b:d9:59:81,Unknown,10.131.24.231,SES-225.0ACE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 15:40:59 EDT 2022,host/30-C15-3J94XD3.pasdphantoms.net,4c:79:6e:0e:22:0c,Unknown,10.131.24.108,SES-LIB02.0508,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:59:45 EDT 2022,host/30-C16-24N3XD3.pasdphantoms.net,a4:42:3b:d7:04:fb,Unknown,10.131.24.111,SES-201.23D2,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 10:50:29 EDT 2022,host/30-C17-JJSP1J3.pasdphantoms.net,ec:63:d7:a4:b5:d2,Unknown,10.191.25.133,PAELCMES-252.9884,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 2nd FLoor
Tue May 31 14:50:49 EDT 2022,host/30-C19-BRDX1J3.pasdphantoms.net,ec:63:d7:a4:7d:bf,Unknown,10.191.16.178,PAELCMES-250.E814,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:49:40 EDT 2022,host/30-C20-5KLX1J3.pasdphantoms.net,ec:63:d7:a4:a7:18,Unknown,10.191.16.53,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:00:34 EDT 2022,host/30-C21-4XRX1J3.pasdphantoms.net,ec:63:d7:a5:23:0a,Unknown,10.191.25.45,PAELCMES-257.994C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 11:29:32 EDT 2022,host/30-C22-9ZC4ZD3.pasdphantoms.net,f8:5e:a0:c4:5d:d8,Unknown,10.131.24.107,SES-LIB02.0508,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:21:33 EDT 2022,host/30-C23-3JGT3F3.pasdphantoms.net,a4:42:3b:da:4b:70,Unknown,10.131.16.69,SES-223.e67c,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 11:10:37 EDT 2022,host/30-C25-4NCCXD3.pasdphantoms.net,a4:42:3b:d7:01:b8,Unknown,10.191.24.133,PAELCMES-252.9884,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:49:40 EDT 2022,host/30-C27-7VDX1J3.pasdphantoms.net,ec:63:d7:a4:c4:00,Unknown,10.191.16.54,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 09:19:52 EDT 2022,host/30-C28-48DBXD3.pasdphantoms.net,4c:79:6e:0d:d8:47,Unknown,10.191.16.57,PAELCMES-250.E814,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 2nd FLoor
Tue May 31 17:01:16 EDT 2022,host/30-C29-6410XD3.pasdphantoms.net,4c:79:6e:0e:c8:bf,Unknown,10.191.16.135,PAELCMES-230.9124,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:54:42 EDT 2022,host/30-C31-D0SX1J3.pasdphantoms.net,4c:79:6e:0d:ba:d3,Unknown,10.191.24.85,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 10:55:31 EDT 2022,host/30-C32-6404XD3.pasdphantoms.net,4c:79:6e:0e:31:66,Unknown,10.191.16.245,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 09:24:55 EDT 2022,host/30-C33-B27X1J3.pasdphantoms.net,ec:63:d7:a4:61:5e,Unknown,10.191.16.99,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 09:24:54 EDT 2022,host/30-C34-1ZN5XD3.pasdphantoms.net,4c:79:6e:0e:8d:14,Unknown,10.191.16.80,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:25:43 EDT 2022,host/30-C35-BY55YD3.pasdphantoms.net,4c:79:6e:0e:f0:74,Unknown,10.191.16.100,PAELCMES-252.9884,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 14:10:32 EDT 2022,host/30-C37-328CXD3.pasdphantoms.net,a4:42:3b:d7:01:7c,Unknown,10.141.24.116,BES-Vestibule.9D74,Disassociated,PASD-Student,PASD-Student,802.11ac,
Thu May 26 14:44:20 EDT 2022,host/30-C40-4K962J3.pasdphantoms.net,ec:63:d7:a4:89:f9,Unknown,10.191.16.112,PAELCMES-257.994C,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 12:14:50 EDT 2022,host/30-C41-DBLX1J3.pasdphantoms.net,ec:63:d7:a4:8a:26,Unknown,10.141.24.68,BARK-317.DBAA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 09:24:55 EDT 2022,host/30-C42-B1FP1J3.pasdphantoms.net,ec:63:d7:a5:15:8b,Unknown,10.191.16.104,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:20:42 EDT 2022,host/30-C43-1X6X1J3.pasdphantoms.net,ec:63:d7:a5:42:e5,Unknown,10.191.24.83,PAELCMES-255.44FC,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 10:45:27 EDT 2022,host/30-C44-FTF7XD3.pasdphantoms.net,4c:79:6e:0e:8d:82,Unknown,10.191.25.205,PAELCMES-257.994C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:54:42 EDT 2022,host/30-C45-9N16XD3.pasdphantoms.net,4c:79:6e:0e:f5:ba,Unknown,10.131.16.122,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:59:44 EDT 2022,host/30-C46-GLL4XD3.pasdphantoms.net,4c:79:6e:0e:d3:46,Unknown,10.131.16.99,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-C47-H994XD3.pasdphantoms.net,4c:79:6e:0d:c9:9c,Unknown,10.131.16.58,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-C48-6Y29XD3.pasdphantoms.net,4c:79:6e:0f:0d:a7,Unknown,10.131.24.60,SES-224.98D0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-C49-GQV5XD3.pasdphantoms.net,4c:79:6e:0e:22:57,Unknown,10.131.24.145,SES-224.98D0,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:16:31 EDT 2022,host/30-C50-5X7CXD3.pasdphantoms.net,a4:42:3b:d6:ff:74,Unknown,10.131.16.131,SES-226.EAEC,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-D03-FPZBXD3.pasdphantoms.net,4c:79:6e:0e:3f:76,Unknown,10.131.24.185,SES-205.EDB4,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 11:05:35 EDT 2022,host/30-D04-DY7CXD3.pasdphantoms.net,4c:79:6e:0e:6c:4e,Unknown,10.191.17.84,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:05:36 EDT 2022,host/30-D05-HMM7XD3.pasdphantoms.net,f8:5e:a0:c3:68:1a,Unknown,10.191.25.17,PAELCMES-250.E814,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 18:11:30 EDT 2022,host/30-D06-6V10DL2.pasdphantoms.net,90:32:4b:6f:e1:79,Hon Hai Precision In,10.131.24.98,SES-203.3588,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 09:24:54 EDT 2022,host/30-D07-4KNPW33.pasdphantoms.net,dc:41:a9:39:29:93,Unknown,10.191.24.128,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:15:39 EDT 2022,host/30-D08-CT10DL2.pasdphantoms.net,90:32:4b:70:86:9b,Hon Hai Precision In,10.191.16.219,PAELCMES-151.38D4,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 1st Floor
Wed Jun 01 10:45:27 EDT 2022,host/30-D09-3V67MJ2.pasdphantoms.net,54:13:79:ae:dc:51,Hon Hai Precision In,10.191.24.90,PAELCMES-257.994C,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 11:25:43 EDT 2022,host/30-D10-CT67MJ2.pasdphantoms.net,54:13:79:ae:9f:c3,Hon Hai Precision In,10.191.16.103,PAELCMES-252.9884,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Wed Jun 01 08:54:43 EDT 2022,host/30-D11-26S3CL2.pasdphantoms.net,fc:01:7c:ac:5e:59,Hon Hai Precision In,10.141.16.88,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-D13-9V67MJ2.pasdphantoms.net,54:13:79:ae:a1:b7,Hon Hai Precision In,10.141.24.101,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:49:40 EDT 2022,host/30-D23-3Z10DL2.pasdphantoms.net,90:32:4b:6f:b2:b7,Hon Hai Precision In,10.141.24.62,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 18:26:34 EDT 2022,host/30-D25-6T10DL2.pasdphantoms.net,90:32:4b:70:86:9d,Hon Hai Precision In,10.131.24.127,SES-204.24DC,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Thu May 26 14:34:15 EDT 2022,host/30-D26-4QR1MJ2.pasdphantoms.net,54:13:79:ae:e8:37,Hon Hai Precision In,10.191.16.56,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 12:14:50 EDT 2022,host/30-D28-3SR1MJ2.pasdphantoms.net,54:13:79:ae:b8:6f,Hon Hai Precision In,10.141.24.87,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 09:24:54 EDT 2022,host/30-D29-2840DL2.pasdphantoms.net,90:32:4b:70:55:61,Hon Hai Precision In,10.191.16.84,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 13:35:19 EDT 2022,host/30-D31-C020DL2.pasdphantoms.net,90:32:4b:70:9a:ff,Hon Hai Precision In,10.191.16.158,PAELCMES-252.9884,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 12:19:52 EDT 2022,host/30-D32-FF5NZD3.pasdphantoms.net,b0:60:88:43:3b:a9,Unknown,10.141.24.80,BARK-317.DBAA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 11:05:36 EDT 2022,host/30-D33-64T5ZD3.pasdphantoms.net,a4:42:3b:d7:e9:de,Unknown,10.191.24.76,PAELCMES-255.44FC,Associated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Fri May 27 14:39:24 EDT 2022,host/30-D34-FBYN0F3.pasdphantoms.net,f8:5e:a0:c2:13:89,Unknown,10.141.16.70,BARK-317.DBAA,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 18:21:32 EDT 2022,host/30-D35-93K2XD3.pasdphantoms.net,4c:79:6e:0d:f5:ac,Unknown,10.131.16.139,SES-201.23D2,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 15:05:52 EDT 2022,host/30-D38-7DJNZD3.pasdphantoms.net,f8:5e:a0:c1:31:d0,Unknown,10.141.16.55,BARK-301.DCA6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 09:24:55 EDT 2022,host/30-D39-GKLPZD3.pasdphantoms.net,f8:5e:a0:c0:2a:15,Unknown,10.191.16.98,PAELCMES-211.9ED0,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > ELECMES > 2nd FLoor
Tue May 31 18:21:33 EDT 2022,host/30-D40-F0FP1J3.pasdphantoms.net,ec:63:d7:a4:7d:51,Unknown,10.131.24.135,SES-204.24DC,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Tue May 31 18:21:33 EDT 2022,host/30-D41-HM9QZD3.pasdphantoms.net,f8:5e:a0:c3:1b:d0,Unknown,10.131.24.136,SES-206.9A42,Disassociated,PASD-Student,PASD-Student,802.11n(2.4GHz),System Campus > Schuylkill Elementary > 2nd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-D42-JDTCXD3.pasdphantoms.net,4c:79:6e:0d:a7:41,Unknown,10.141.16.56,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 12:40:00 EDT 2022,host/30-D43-4ZZ4XD3.pasdphantoms.net,4c:79:6e:0e:5c:fe,Unknown,10.141.24.91,BARK-301.DCA6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Tue May 31 12:40:00 EDT 2022,host/30-D44-7CVCXD3.pasdphantoms.net,a4:42:3b:d6:9f:d4,Unknown,10.141.16.79,BARK-301.DCA6,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:54:42 EDT 2022,host/30-D45-G656XD3.pasdphantoms.net,4c:79:6e:0e:e1:dd,Unknown,10.141.16.57,BARK-312.0BFE,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
Wed Jun 01 08:59:44 EDT 2022,host/30-D46-1HKBXD3.pasdphantoms.net,4c:79:6e:0d:d8:3d,Unknown,10.141.16.175,BARK-302.FB02,Disassociated,PASD-Student,PASD-Student,802.11ac,System Campus > Barkley Elementary > Barkely 3rd Floor
